Cand_Id,Cand_Incumbent_Challenger_Open_Seat,Cand_Name,Cand_Office,Cand_State,GE WINNER INDICATOR,Individual_Contribution,Other_Committee_Contribution,Party_Committee_Contribution,Total_Disbursement,Total_Receipt,year,top_individual_contribution,top_total_disbursement,top_other_comm_contribution,top_party_comm_contribution,in_state,incumbent,open,Cand_Party_Affiliation_DEM,Cand_Party_Affiliation_OTHER,Cand_Party_Affiliation_REP,Cand_Office_St_AK,Cand_Office_St_AL,Cand_Office_St_AR,Cand_Office_St_AZ,Cand_Office_St_CA,Cand_Office_St_CO,Cand_Office_St_CT,Cand_Office_St_DE,Cand_Office_St_FL,Cand_Office_St_GA,Cand_Office_St_HI,Cand_Office_St_IA,Cand_Office_St_ID,Cand_Office_St_IL,Cand_Office_St_IN,Cand_Office_St_KS,Cand_Office_St_KY,Cand_Office_St_LA,Cand_Office_St_MA,Cand_Office_St_MD,Cand_Office_St_ME,Cand_Office_St_MI,Cand_Office_St_MN,Cand_Office_St_MO,Cand_Office_St_MS,Cand_Office_St_MT,Cand_Office_St_NC,Cand_Office_St_ND,Cand_Office_St_NE,Cand_Office_St_NH,Cand_Office_St_NJ,Cand_Office_St_NM,Cand_Office_St_NV,Cand_Office_St_NY,Cand_Office_St_OH,Cand_Office_St_OK,Cand_Office_St_OR,Cand_Office_St_PA,Cand_Office_St_RI,Cand_Office_St_SC,Cand_Office_St_SD,Cand_Office_St_TN,Cand_Office_St_TX,Cand_Office_St_UT,Cand_Office_St_VA,Cand_Office_St_VT,Cand_Office_St_WA,Cand_Office_St_WI,Cand_Office_St_WV,Cand_Office_St_WY
S4CO00312,CHALLENGER,"LAFLEY, STEPHEN PATRICK",S,CO,0,0.0,0.0,0.0,0.0,0.0,2014,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S0DE00092,INCUMBENT,"COONS, CHRISTOPHER A",S,DE,1,2845059.0,1694097.0,0.0,4859457.0,4770827.0,2014,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4DE00052,CHALLENGER,"SMINK, CARL ROBERT",S,DE,0,1450.0,0.0,0.0,122300.0,133923.0,2014,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2DE00064,CHALLENGER,"WADE, KEVIN L",S,DE,0,92155.0,1300.0,100.0,111823.0,113794.0,2014,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2DE00098,CHALLENGER,"GROFF, ANDREW R",S,DE,0,0.0,0.0,0.0,0.0,0.0,2014,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4GA11277,OPEN,"NUNN, MARY MICHELLE",S,GA,0,13657065.0,957485.0,3650.0,16039490.0,16065610.0,2014,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4GA11285,OPEN,"PERDUE, DAVID",S,GA,1,8248614.0,1464151.0,6500.0,14196681.0,14242966.0,2014,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4GA11210,OPEN,"KINGSTON, JOHN H SR REP",S,DC,0,5043913.0,1100579.0,0.0,8006033.0,8088438.0,2014,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2GA00100,OPEN,"GINGREY, J PHILLIP",S,GA,0,1261719.0,352215.0,0.0,3860309.0,1988843.0,2014,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6GA00101,OPEN,"BROUN, PAUL COLLINS",S,GA,0,1655116.0,97306.0,100.0,2085876.0,1941759.0,2014,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4GA11269,OPEN,"YU, EUGENE CHIN",S,GA,0,684374.98,0.0,0.0,1580078.04,1580077.98,2014,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4GA11244,OPEN,"HANDEL, KAREN CHRISTINE",S,GA,0,1093402.0,51850.0,0.0,1172755.0,1172755.0,2014,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4GA11228,OPEN,"RADULOVACKI, BRANKO",S,GA,0,147209.0,0.0,0.0,194724.0,193376.0,2014,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4GA11301,OPEN,"GARDNER, ARTHUR AUGUSTINE",S,GA,0,100196.0,0.0,0.0,102652.0,102796.0,2014,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4GA11236,OPEN,"GRAYSON, DERRICK EARL",S,GA,0,21636.0,0.0,0.0,22107.0,24652.0,2014,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4GA11327,OPEN,"SWAFFORD, AMANDA",S,GA,0,19610.0,0.0,1764.0,21482.0,21715.0,2014,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4GA11251,OPEN,"ROBINSON, TODD ANTHONY",S,GA,0,4870.0,0.0,5500.0,18444.0,19062.0,2014,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4GA11293,OPEN,"MILES, OLLISTEEN (STEEN)",S,GA,0,12917.0,0.0,0.0,12596.65,14575.1,2014,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4GA11202,OPEN,"COYNE, JOHN F 111",S,GA,0,0.0,0.0,0.0,0.0,0.0,2014,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S0GA00336,OPEN,"BROWN, BRIAN RUSSELL",S,GA,0,0.0,0.0,0.0,0.0,0.0,2014,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4GA11335,OPEN,"MUSCU, ANANTHA REDDY",S,GA,0,0.0,0.0,0.0,0.0,0.0,2014,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4GA11343,OPEN,"SCHRODER, MARY H.",S,GA,0,0.0,0.0,0.0,0.0,0.0,2014,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4GA11319,OPEN,"BECKUM, GERALD BURCH",S,GA,0,0.0,0.0,0.0,0.0,0.0,2014,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4HI00136,INCUMBENT,"SCHATZ, BRIAN",S,HI,1,4756797.0,1267850.0,25000.0,5156058.0,6109936.0,2014,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4HI00144,CHALLENGER,"HANABUSA, COLLEEN WAKAKO",S,HI,0,2588412.0,315725.0,0.0,3127179.0,3107196.0,2014,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4HI00102,CHALLENGER,"CAVASSO, CAMPBELL",S,HI,0,235521.0,22000.0,5000.0,316787.0,312663.0,2014,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4HI00169,CHALLENGER,"KOKOSKI, MICHAEL",S,HI,0,0.0,0.0,0.0,0.0,0.0,2014,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6HI00222,CHALLENGER,"PIRKOWSKI, EDWARD (EDDIE)",S,HI,0,0.0,0.0,0.0,0.0,0.0,2014,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8HI00111,CHALLENGER,"FRIEL, HARRY",S,HI,0,0.0,0.0,0.0,0.0,0.0,2014,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S0HI00183,CHALLENGER,"ROCO, JOHN",S,HI,0,0.0,0.0,0.0,0.0,0.0,2014,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4HI00078,CHALLENGER,"EVANS, BRIAN K",S,HI,0,0.0,0.0,0.0,0.0,0.0,2014,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4HI00151,CHALLENGER,"ALLISON, JOY JENNIFER",S,HI,0,0.0,0.0,0.0,0.0,0.0,2014,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S0HI00118,CHALLENGER,"REYES, ARTURO PACHECO",S,HI,0,0.0,0.0,0.0,0.0,0.0,2014,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4IA00087,OPEN,"BRALEY, BRUCE L",S,IA,0,9305285.0,1642406.0,53240.0,12068095.0,12082748.0,2014,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4IA00129,OPEN,"ERNST, JONI K",S,IA,1,9619298.0,1484523.0,4000.0,11913212.0,12011101.0,2014,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4IA00152,OPEN,"JACOBS, MARK M",S,IA,0,836177.0,30500.0,0.0,4841863.0,4844813.0,2014,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4IA00103,OPEN,"YOUNG, DAVID",S,IA,0,1013116.07,692836.28,1222.0,1968425.42,1998189.88,2014,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4IA00095,OPEN,"WHITAKER, MATTHEW GEORGE 'MATT'",S,IA,0,418722.0,0.0,0.0,478399.0,478414.0,2014,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4IA00111,OPEN,"CLOVIS, SAMUEL",S,IA,0,294970.0,18500.0,0.0,319647.0,319891.0,2014,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4IA00178,OPEN,"QUAST, ROBERT SHANNON",S,IA,0,938.0,0.0,0.0,19293.0,20938.0,2014,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4IA00137,OPEN,"SCHABEN, SCOTT",S,IA,0,18570.0,0.0,0.0,18618.0,18621.0,2014,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4IA00160,OPEN,"CARTER, JERRY DEAN",S,IA,0,0.0,0.0,0.0,0.0,0.0,2014,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4IA00194,OPEN,"STEWART, RICK",S,IA,0,0.0,0.0,0.0,0.0,0.0,2014,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4IA00202,OPEN,"QUEST, BOB",S,IA,0,0.0,0.0,0.0,0.0,0.0,2014,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4IA00210,OPEN,"SMITH, RUTH",S,IA,0,0.0,0.0,0.0,0.0,0.0,2014,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4IA00145,OPEN,"LUNDE, PAUL DAVID",S,IA,0,0.0,0.0,0.0,0.0,0.0,2014,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4IA00186,OPEN,"BUTZIER, DOUGLAS JOHN",S,IA,0,0.0,0.0,0.0,0.0,0.0,2014,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8ID00092,INCUMBENT,"RISCH, JAMES E",S,ID,1,1076496.0,899385.0,300.0,1183867.0,2089762.0,2014,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4ID00075,CHALLENGER,"MITCHELL, BRIANE NELSON",S,ID,0,303547.0,7000.0,3091.0,362052.0,348686.0,2014,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4ID00067,CHALLENGER,"CHADWICK, MICHAEL L",S,ID,0,0.0,0.0,0.0,0.0,0.0,2014,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S0ID00099,CHALLENGER,"BRYK, WILLIAM",S,NY,0,0.0,0.0,0.0,0.0,0.0,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4ID00083,CHALLENGER,"ANDERSON, JEREMY 'T'",S,ID,0,0.0,0.0,0.0,0.0,0.0,2014,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6IL00151,INCUMBENT,"DURBIN, RICHARD J",S,IL,1,5576144.0,1785733.0,24005.0,9705619.0,7856360.0,2014,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2IL00119,CHALLENGER,"OBERWEIS, JAMES D 'JIM'",S,IL,0,708223.0,30575.0,0.0,2416986.0,2422835.0,2014,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4IL00438,CHALLENGER,"TRUAX, DOUGLAS LEE",S,IL,0,391390.0,7750.0,0.0,464622.0,464203.0,2014,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4IL00479,CHALLENGER,"HANSEN, SHARON N",S,IL,0,898.0,0.0,143.0,2367.0,2420.0,2014,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4IL00446,CHALLENGER,"LEE, WILLIAM JOHN",S,IL,0,50.0,0.0,0.0,1325.0,900.0,2014,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4IL00420,CHALLENGER,"RUIZ, JOSE MANUEL",S,IL,0,0.0,0.0,0.0,0.0,0.0,2014,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4IL00461,CHALLENGER,"ALVAREZ, ARMEN",S,IL,0,0.0,0.0,0.0,0.0,0.0,2014,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4IL00487,CHALLENGER,"PROCARRONE, SHERRY",S,IL,0,0.0,0.0,0.0,0.0,0.0,2014,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4IL00453,CHALLENGER,"FITZSIMMONS, KENT EDWARD",S,IL,0,0.0,0.0,0.0,0.0,0.0,2014,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6KS00080,INCUMBENT,"ROBERTS, PAT",S,KS,1,3380923.0,3104487.0,10125.0,7522049.0,6699684.0,2014,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8KS00227,CHALLENGER,"ORMAN, GREGORY JOHN",S,KS,0,1803581.0,499.0,0.0,5702323.0,5703400.0,2014,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4KS00127,CHALLENGER,"WOLF, MILTON",S,KS,0,1245808.0,25550.0,0.0,1332833.0,1341777.0,2014,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4KS00135,CHALLENGER,"TAYLOR, CHADWICK J",S,KS,0,200121.0,19758.0,0.0,233960.0,238694.0,2014,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S0KS00166,CHALLENGER,"WIESNER, PATRICK",S,KS,0,601.0,0.0,0.0,48425.0,51081.0,2014,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4KS00150,CHALLENGER,"SMITH, DELLA JEAN",S,KS,0,5.0,0.0,0.0,13012.0,13069.0,2014,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4KS00119,CHALLENGER,"BARNHART, SCOTT J",S,KS,0,0.0,0.0,0.0,2513.0,2513.0,2014,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4KS00168,CHALLENGER,"ZAHNTER, ALVIN E.",S,KS,0,0.0,0.0,0.0,0.0,0.0,2014,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4KS00143,CHALLENGER,"BATSON, RANDALL",S,KS,0,0.0,0.0,0.0,0.0,0.0,2014,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2KY00012,INCUMBENT,"MCCONNELL, MITCH",S,KY,1,12175886.0,3821160.0,1500.0,28270382.0,21134747.0,2014,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4KY00091,CHALLENGER,"GRIMES, ALISON  LUNDERGAN",S,KY,0,17443314.0,828580.0,45400.0,18832174.0,18982841.0,2014,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
